WKT,OBJECTID,CRZ,OZNACNIK1,OZNACNIK2,CRZ_OZNACN,"TARIF_NAZE,C,250"
POINT (15.7171000070345 50.0542000046256),6406,51909,2,2,5190902,Rybitví-zadní brána
POINT (15.7167014404986 50.0599472522521),6407,30622,1,1,3062201,Rybitví-závod
POINT (15.7146956044496 50.0599263708412),6408,30622,2,2,3062202,Rybitví-závod
POINT (15.4777000072822 50.0359000046001),6409,30759,1,1,3075901,Řečany n.L.-křiž.
POINT (15.4777000072822 50.0359000046001),6410,30759,2,2,3075902,Řečany n.L.-křiž.
POINT (15.4811000068807 50.030500004853),6411,30760,1,1,3076001,Řečany n.L.-žel.st.
POINT (15.4811000068807 50.030500004853),6412,30760,2,2,3076002,Řečany n.L.-žel.st.
POINT (15.4939000062678 50.0352000050959),6413,30761,1,1,3076101,"Řečany n.L.,Labětín"
POINT (15.4939000062678 50.0352000050959),6414,30761,2,2,3076102,"Řečany n.L.,Labětín"
POINT (15.4876000073378 50.0344000049333),6415,30763,1,1,3076301,"Řečany n.L.,Labětín,odb."
POINT (15.4876000073378 50.0344000049333),6416,30763,2,2,3076302,"Řečany n.L.,Labětín,odb."
POINT (15.6995001867516 50.2972776946549),6417,30921,1,1,3092101,Sadová
POINT (15.6993854208465 50.2975256374105),6418,30921,2,2,3092102,Sadová
POINT (15.6934108067677 50.2955044053342),6419,55350,1,1,5535001,Sadová-žel.st.
POINT (15.693308185044 50.2955369901215),6420,55350,2,2,5535002,Sadová-žel.st.
POINT (15.4408000073948 50.0504000046987),6421,31271,1,1,3127101,Selmice
POINT (15.4408000073948 50.0504000046987),6422,31271,2,2,3127102,Selmice
POINT (15.5116654164609 50.0654167676693),6423,31329,1,1,3132901,Semín-háj.
POINT (15.5117716933526 50.0654100706818),6424,31329,2,2,3132902,Semín-háj.
POINT (15.5195747374559 50.0534148329023),6425,31331,1,1,3133101,Semín-ObÚ
POINT (15.527241819205 50.0564457051182),6426,31332,1,1,3133201,Semín-U štiky
POINT (15.5271712750344 50.0565180274786),6427,31332,2,2,3133202,Semín-U štiky
POINT (15.5134000062189 50.0535000048634),6428,31333,1,1,3133301,Semín-Vrata
POINT (15.5134000062189 50.0535000048634),6429,31333,2,2,3133302,Semín-Vrata
POINT (15.539587130899 50.0560162949952),6430,31334,1,1,3133401,Semín-Vyhnálov
POINT (15.5395704574415 50.05608927606),6431,31334,2,2,3133402,Semín-Vyhnálov
POINT (15.8059694071829 50.2884919047115),6432,52065,1,1,5206501,Sendražice-autoservis
POINT (15.8061124454965 50.2885714788598),6433,52065,2,2,5206502,Sendražice-autoservis
POINT (15.7929906494991 50.2919618780232),6434,31347,1,1,3134701,Sendražice-Jednota
POINT (15.7928735511372 50.291893872555),6435,31347,2,2,3134702,Sendražice-Jednota
POINT (15.8016563634937 50.2890722577408),6436,31349,1,1,3134901,Sendražice-u hřiště
POINT (15.8016530521838 50.2889705688392),6437,31349,2,2,3134902,Sendražice-u hřiště
POINT (15.8583764779494 50.0707122612535),6438,54908,1,1,5490801,Sezemice-k Severní
POINT (15.8584847293915 50.0709781148901),6439,54908,2,2,5490802,Sezemice-k Severní
POINT (15.8523390678653 50.0662574003888),6440,31484,1,1,3148401,Sezemice-pošta
POINT (15.853346584445 50.0665028291691),6441,31484,2,2,3148402,Sezemice-pošta
POINT (15.8543301850628 50.0648766464326),6442,31485,1,1,3148501,Sezemice-škola
POINT (15.8543863343602 50.0647573162499),6443,31485,2,2,3148502,Sezemice-škola
POINT (15.8574182861981 50.0639108349696),6444,59625,1,1,5962501,Sezemice-škola-točna
POINT (15.8574182861981 50.0639108349696),6445,59625,2,2,5962502,Sezemice-škola-točna
POINT (15.8487928573959 50.0604599361461),6446,31486,1,1,3148601,Sezemice-zámostí
POINT (15.8484824777309 50.0593727385441),6447,31486,2,2,3148602,Sezemice-zámostí
POINT (15.8360000068825 50.0911000048896),6448,31487,1,1,3148701,"Sezemice,Dražkov"
POINT (15.8360000068825 50.0911000048896),6449,31487,2,2,3148702,"Sezemice,Dražkov"
POINT (15.8751000069835 50.0620000046954),6450,31488,1,1,3148801,"Sezemice,Kladina"
POINT (15.8751000069835 50.0620000046954),6451,31488,2,2,3148802,"Sezemice,Kladina"
POINT (15.8437000064446 50.0795000049339),6452,31491,1,1,3149101,"Sezemice,Lukovna"
POINT (15.8437000064446 50.0795000049339),6453,31491,2,2,3149102,"Sezemice,Lukovna"
POINT (15.8716000068749 50.0459000045397),6454,31489,1,1,3148901,"Sezemice,Malé Koloděje"
POINT (15.8716000068749 50.0459000045397),6455,31489,2,2,3148902,"Sezemice,Malé Koloděje"
POINT (15.837066626325 50.0558574658468),6456,31492,1,1,3149201,"Sezemice,Počaply"
POINT (15.8370999819701 50.0560300865675),6457,31492,2,2,3149202,"Sezemice,Počaply"
POINT (15.8337290070143 50.0654210044745),6458,54412,1,1,5441201,"Sezemice,Počaply,ves"
POINT (15.8336980067083 50.0654180045633),6459,54412,2,2,5441202,"Sezemice,Počaply,ves"
POINT (15.8762000064754 50.0529000051356),6460,31490,1,1,3149001,"Sezemice,Velké Koloděje"
POINT (15.8762000064754 50.0529000051356),6461,31490,2,2,3149002,"Sezemice,Velké Koloděje"
POINT (15.8573260066745 50.0406440047948),6462,55475,1,1,5547501,"Sezemice,Veská"
POINT (15.8575600067435 50.0405050046902),6463,55475,2,2,5547502,"Sezemice,Veská"
POINT (15.8592000068277 50.0398000046419),6464,31493,1,1,3149301,"Sezemice,Veská,Kojenecký ústav"
POINT (15.8592000068277 50.0398000046419),6465,31493,2,2,3149302,"Sezemice,Veská,Kojenecký ústav"
POINT (15.8753904985563 50.2777080015577),6466,31592,1,1,3159201,Skalice-u Fabiánů
POINT (15.8755749058098 50.2776727502941),6467,31592,2,2,3159202,Skalice-u Fabiánů
POINT (15.8680085899212 50.2751654607703),6468,31593,1,1,3159301,Skalice-u Holečků
POINT (15.8678475600837 50.2750726773404),6469,31593,2,2,3159302,Skalice-u Holečků
POINT (15.8842512409856 50.2823003768518),6470,31594,1,1,3159401,"Skalice,Číbuz"
POINT (15.8843453439507 50.282245150679),6471,31594,2,2,3159402,"Skalice,Číbuz"
POINT (15.8929336067191 50.2838697046371),6472,31595,2,2,3159502,"Skalice,Číbuz,Na Drahách"
POINT (15.892888606636 50.2839050051085),6473,31595,1,1,3159501,"Skalice,Číbuz,Na Drahách"
POINT (15.8517472219574 50.2725466103728),6474,31596,1,1,3159601,"Skalice,Skalička"
POINT (15.8523006069881 50.2727904597271),6475,31596,2,2,3159602,"Skalice,Skalička"
POINT (15.4987996755229 50.2672164635892),6476,31737,1,1,3173701,Skřivany
POINT (15.4989258342371 50.2671331982351),6477,31737,2,2,3173702,Skřivany
POINT (15.5026221588304 50.2678610728676),6478,31740,1,1,3174001,Skřivany-záv.
POINT (15.5025250070647 50.2677525046931),6479,31740,2,2,3174002,Skřivany-záv.
POINT (15.960900007721 49.9915000045114),6480,32078,1,1,3207801,Slepotice
POINT (15.960900007721 49.9915000045114),6481,32078,2,2,3207802,Slepotice
POINT (15.9626000076352 49.9924000046629),6482,32079,1,1,3207901,Slepotice-křiž.
POINT (15.9626000076352 49.9924000046629),6483,32079,2,2,3207902,Slepotice-křiž.
POINT (15.9612000064648 49.9802000044222),6484,32080,1,1,3208001,"Slepotice,Bělešovice,rozc."
POINT (15.9612000064648 49.9802000044222),6485,32080,2,2,3208002,"Slepotice,Bělešovice,rozc."
POINT (15.9666000068774 49.9735000045952),6486,32081,1,1,3208101,"Slepotice,Lipec"
POINT (15.9666000068774 49.9735000045952),6487,32081,2,2,3208102,"Slepotice,Lipec"
POINT (15.4948147124367 50.2582301614099),6488,24083,1,1,2408301,Sloupno
POINT (15.49512018465 50.2583655294826),6489,24083,2,2,2408302,Sloupno
POINT (15.4764224699237 50.2915008492224),6490,32206,1,1,3220601,Smidary
POINT (15.4874131072864 50.2938703048323),6491,32209,1,1,3220901,Smidary-záv.
POINT (15.4873293538508 50.2939116130949),6492,32209,2,2,3220902,Smidary-záv.
POINT (15.4951497067505 50.2948114050071),6493,32210,1,1,3221001,Smidary-žel.st.
POINT (15.4875493994655 50.2830402711398),6494,32211,1,1,3221101,"Smidary,Červeněves"
POINT (15.4878866148541 50.2827918953924),6495,32211,2,2,3221102,"Smidary,Červeněves"
POINT (15.4668186350745 50.3056680446618),6496,32212,1,1,3221201,"Smidary,Chotělice"
POINT (15.4667806532167 50.3057507618203),6497,32212,2,2,3221202,"Smidary,Chotělice"
POINT (15.4717115742718 50.3091970297777),6498,32213,1,1,3221301,"Smidary,Chotělice,host."
POINT (15.4715831589719 50.309211421287),6499,32213,2,2,3221302,"Smidary,Chotělice,host."
POINT (15.4746071088732 50.3228137497655),6500,32214,1,1,3221401,"Smidary,Chotělice,odb."
POINT (15.4744805595129 50.3228317965121),6501,32214,2,2,3221402,"Smidary,Chotělice,odb."
POINT (15.4662113496129 50.2724486161616),6502,32215,1,1,3221501,"Smidary,Křičov"
POINT (15.4661558329074 50.272541693051),6503,32215,2,2,3221502,"Smidary,Křičov"
POINT (15.499187255774 50.3018994495617),6504,32216,1,1,3221601,"Smidary,Loučná Hora"
POINT (15.4992181074097 50.3020550047479),6505,32216,2,2,3221602,"Smidary,Loučná Hora"
POINT (15.8690501325825 50.2998924782594),6506,32241,1,1,3224101,Smiřice-Městský úřad
POINT (15.8687927488859 50.2997774834031),6507,32241,2,2,3224102,Smiřice-Městský úřad
POINT (15.8570422066758 50.303212505317),6508,32244,1,1,3224401,Smiřice-odb.Holohlavy
POINT (15.8570008067149 50.3031622048975),6509,32244,2,2,3224402,Smiřice-odb.Holohlavy
POINT (15.8595098702413 50.3001141928965),6510,32246,1,1,3224601,Smiřice-žel.st.
POINT (15.8255886072108 50.3050858051588),6511,32247,1,1,3224701,"Smiřice,Rodov"
POINT (15.82551170698 50.3051144047866),6512,32247,2,2,3224702,"Smiřice,Rodov"
POINT (15.8245072348199 50.3044373607713),6513,52147,1,1,5214701,"Smiřice,Rodov,Obecní dům"
POINT (15.8243973780973 50.303882428586),6514,52147,3,3,5214703,"Smiřice,Rodov,Obecní dům"
POINT (15.8312000069092 50.2897000044731),6515,32248,1,1,3224801,"Smiřice,Trotina"
POINT (15.831387310934 50.2896346500762),6516,32248,2,2,3224802,"Smiřice,Trotina"
POINT (15.8296317072277 50.2896800050786),6517,54782,2,2,5478202,"Smiřice,Trotina,odb."
POINT (15.9136456064571 50.2969389048251),6518,32285,2,2,3228502,Smržov
POINT (15.9134689074414 50.2968828047623),6519,32285,1,1,3228501,Smržov
POINT (15.902097312169 50.2903698723108),6520,32286,1,1,3228601,"Smržov,Hubiles"
POINT (15.9023746918614 50.2904045254968),6521,32286,2,2,3228602,"Smržov,Hubiles"
POINT (15.5563000073184 50.0981000046497),6522,32544,1,1,3254401,Sopřeč-hřiště
POINT (15.5563000073184 50.0981000046497),6523,32544,2,2,3254402,Sopřeč-hřiště
POINT (15.5475607647836 50.0781539733981),6524,32545,1,1,3254501,Sopřeč-odb.
POINT (15.5476394339821 50.0781515393695),6525,32545,2,2,3254502,Sopřeč-odb.
POINT (15.5566000072269 50.0945000051369),6526,32543,1,1,3254301,Sopřeč-u Václava
POINT (15.5566000072269 50.0945000051369),6527,32543,2,2,3254302,Sopřeč-u Václava
POINT (15.7055784787889 50.3070184433096),6528,32556,1,1,3255601,Sovětice-váha
POINT (15.691037064029 50.3193083151339),6529,32557,1,1,3255701,"Sovětice,Horní Černůtky"
POINT (15.6911388064804 50.3193551427241),6530,32557,2,2,3255702,"Sovětice,Horní Černůtky"
POINT (15.536900007355 49.9696000052229),6531,32561,1,1,3256101,Sovolusky
POINT (15.536900007355 49.9696000052229),6532,32561,2,2,3256102,Sovolusky
POINT (15.8197280693453 50.0471115444649),6533,32601,1,1,3260101,Spojil
POINT (15.8200327548488 50.0467017161189),6534,32601,2,2,3260102,Spojil
POINT (15.8229000069159 50.0426000046251),6535,32602,1,1,3260201,Spojil-točna
POINT (15.8229000069159 50.0426000046251),6536,32602,2,2,3260202,Spojil-točna
POINT (15.7626000064172 50.0853000047293),6537,51903,1,1,5190301,Srch-obecní úřad
POINT (15.7626000064172 50.0853000047293),6538,51903,2,2,5190302,Srch-obecní úřad
POINT (15.7628000074523 50.0851000046155),6539,32634,1,1,3263401,Srch-ObÚ
POINT (15.7628000074523 50.0851000046155),6540,32634,2,2,3263402,Srch-ObÚ
POINT (15.7731000076937 50.0830000044388),6541,32636,1,1,3263601,Srch-točna
POINT (15.7731000076937 50.0830000044388),6542,32636,2,2,3263602,Srch-točna
POINT (15.7314000075735 50.0788000046092),6543,6236,1,1,623601,"Srch,Hrádek"
POINT (15.7314000075735 50.0788000046092),6544,6236,2,2,623602,"Srch,Hrádek"
POINT (15.7380000070334 50.0788000045033),6545,32637,1,1,3263701,"Srch,Pohránov"
POINT (15.7380000070334 50.0788000045033),6546,32637,2,2,3263702,"Srch,Pohránov"
POINT (15.7050000064185 50.0384000043367),6547,51899,1,1,5189901,Srnojedy-Nové Srnojedy
POINT (15.7050000064185 50.0384000043367),6548,51899,2,2,5189902,Srnojedy-Nové Srnojedy
POINT (15.6963000071444 50.0377000043529),6549,51906,1,1,5190601,Srnojedy-Staré Srnojedy
POINT (15.6963000071444 50.0377000043529),6550,51906,2,2,5190602,Srnojedy-Staré Srnojedy
POINT (15.5304980052315 50.1500847931673),6551,32861,1,1,3286101,Stará Voda
POINT (15.5306442097969 50.150023275908),6552,32861,2,2,3286102,Stará Voda
POINT (15.5325006026132 50.1569147525411),6553,32862,1,1,3286201,Stará Voda-odb.
POINT (15.5318847398706 50.1566075434931),6554,32862,2,2,3286202,Stará Voda-odb.
POINT (15.7745590574794 50.0597389530394),6555,32910,1,1,3291001,Staré Hradiště-Fáblovka
POINT (15.7746476579152 50.0593571741404),6556,32910,2,2,3291002,Staré Hradiště-Fáblovka
POINT (15.776130493984 50.063597450406),6557,32911,1,1,3291101,Staré Hradiště-host.
POINT (15.7758428114935 50.0634086245776),6558,32911,2,2,3291102,Staré Hradiště-host.
POINT (15.7657000068183 50.0628000046843),6559,32914,1,1,3291401,Staré Hradiště-Na Hledíku
POINT (15.7657000068183 50.0628000046843),6560,32914,2,2,3291402,Staré Hradiště-Na Hledíku
POINT (15.7749000067849 50.0651000050851),6561,32912,1,1,3291201,Staré Hradiště-ObÚ
POINT (15.7749000067849 50.0651000050851),6562,32912,2,2,3291202,Staré Hradiště-ObÚ
POINT (15.7975000066204 50.0649000047878),6563,32916,1,1,3291601,"Staré Hradiště,Brozany"
POINT (15.7975000066204 50.0649000047878),6564,32916,2,2,3291602,"Staré Hradiště,Brozany"
POINT (15.7808576104175 50.0789381434682),6565,32917,1,1,3291701,"Staré Hradiště,Hradiště na Písku"
POINT (15.7811502317303 50.0791129520654),6566,32917,2,2,3291702,"Staré Hradiště,Hradiště na Písku"
POINT (15.7834000072113 50.0668000046377),6567,32913,1,1,3291301,"Staré Hradiště,Psinek"
POINT (15.7834000072113 50.0668000046377),6568,32913,2,2,3291302,"Staré Hradiště,Psinek"
POINT (15.7551000063141 49.9986000046034),6569,32924,1,1,3292401,Staré Jesenčany
POINT (15.7551000063141 49.9986000046034),6570,32924,2,2,3292402,Staré Jesenčany
POINT (15.7147252110774 50.1247977505075),6571,33009,1,1,3300901,Staré Ždánice-hřiště
POINT (15.7148777106078 50.1248386725739),6572,33009,2,2,3300902,Staré Ždánice-hřiště
POINT (15.7258000073657 50.1193000046894),6573,33010,1,1,3301001,Staré Ždánice-křiž.
POINT (15.7258000073657 50.1193000046894),6574,33010,2,2,3301002,Staré Ždánice-křiž.
POINT (15.7262000070906 50.1177000044343),6575,33011,1,1,3301101,Staré Ždánice-Lihovar
POINT (15.7262000070906 50.1177000044343),6576,33011,2,2,3301102,Staré Ždánice-Lihovar
POINT (15.7192000074789 50.1239000048421),6577,33012,1,1,3301201,Staré Ždánice-střed
POINT (15.7192000074789 50.1239000048421),6578,33012,2,2,3301202,Staré Ždánice-střed
POINT (15.7225000072913 50.1244000051583),6579,33013,1,1,3301301,Staré Ždánice-ZD
POINT (15.7225000072913 50.1244000051583),6580,33013,1,1,3301301,Staré Ždánice-ZD
POINT (15.7225000072913 50.1244000051583),6581,33013,2,2,3301302,Staré Ždánice-ZD
POINT (15.7225000072913 50.1244000051583),6582,33013,2,2,3301302,Staré Ždánice-ZD
POINT (15.4534321976797 50.2583031408336),6583,24086,1,1,2408601,Starý Bydžov
POINT (15.4540235304237 50.2580387226442),6584,24086,2,2,2408602,Starý Bydžov
POINT (15.4550688434454 50.2625016255918),6585,24087,1,1,2408701,Starý Bydžov-SDP
POINT (15.4549482556786 50.2625643229609),6586,24087,2,2,2408702,Starý Bydžov-SDP
POINT (15.4578359511798 50.2552925168111),6587,24088,1,1,2408801,Starý Bydžov-ZD
POINT (15.4589949961085 50.2548799219042),6588,24088,2,2,2408802,Starý Bydžov-ZD
POINT (15.7159000066297 50.0019000045752),6589,33056,1,1,3305601,Starý Mateřov
POINT (15.7159000066297 50.0019000045752),6590,33056,2,2,3305602,Starý Mateřov
POINT (15.7239070063491 50.0012180044549),6591,57820,1,1,5782001,Starý Mateřov-křiž.
POINT (15.723721006807 50.0012350051539),6592,57820,2,2,5782002,Starý Mateřov-křiž.
POINT (15.7087000064029 50.0010000048426),6593,33057,1,1,3305701,Starý Mateřov-odb.
POINT (15.7087000064029 50.0010000048426),6594,33057,2,2,3305702,Starý Mateřov-odb.
POINT (15.7496000075595 50.0929000046112),6595,33128,1,1,3312801,Stéblová-ObÚ
POINT (15.7496000075595 50.0929000046112),6596,33128,2,2,3312802,Stéblová-ObÚ
POINT (15.7597000075093 50.0938000051904),6597,33129,1,1,3312901,Stéblová-odb.
POINT (15.7597000075093 50.0938000051904),6598,33129,2,2,3312902,Stéblová-odb.
POINT (15.7572000065015 50.1046000045428),6599,33130,1,1,3313001,Stéblová-žel.st.
POINT (15.7572000065015 50.1046000045428),6600,33130,2,2,3313002,Stéblová-žel.st.
POINT (15.7500687310448 50.214739486848),6601,33149,1,1,3314901,Stěžery-kostel
POINT (15.7503957714487 50.2143788711043),6602,33149,2,2,3314902,Stěžery-kostel
POINT (15.7571138232759 50.2110759456454),6603,33148,1,1,3314801,Stěžery-Na Růžku
POINT (15.7570836431165 50.2109702699212),6604,33148,2,2,3314802,Stěžery-Na Růžku
POINT (15.7360937571823 50.1968937898651),6605,33150,1,1,3315001,"Stěžery,Hřibsko"
POINT (15.7361782758944 50.1967846472835),6606,33150,2,2,3315002,"Stěžery,Hřibsko"
POINT (15.7378635047381 50.2248390089901),6607,33151,1,1,3315101,"Stěžery,Stěžírky"
POINT (15.7376716330662 50.2247963892141),6608,33151,2,2,3315102,"Stěžery,Stěžírky"
POINT (15.6168000062382 49.9551000045096),6609,33179,1,1,3317901,Stojice
POINT (15.6168000062382 49.9551000045096),6610,33179,2,2,3317902,Stojice
POINT (15.6109000072841 49.9588000044958),6611,33181,1,1,3318101,Stojice-ke hřbitovu
POINT (15.6109000072841 49.9588000044958),6612,33181,2,2,3318102,Stojice-ke hřbitovu
POINT (15.6414705232918 50.3016508629282),6613,33223,1,1,3322301,Stračov
POINT (15.6630349532285 50.3129002594135),6614,33224,1,1,3322401,"Stračov,Klenice"
POINT (15.6629787361561 50.3131482700178),6615,33224,2,2,3322402,"Stračov,Klenice"
POINT (15.5235792617354 50.0860022989897),6616,33382,1,1,3338201,Strašov-křiž.
POINT (15.523526597019 50.0858877754768),6617,33382,2,2,3338202,Strašov-křiž.
POINT (15.5227254130468 50.0897922620854),6618,33383,1,1,3338301,Strašov-Na Rozkoši
POINT (15.5224552382976 50.0906181620364),6619,33383,2,2,3338302,Strašov-Na Rozkoši
POINT (15.7179541571571 50.2584025765482),6620,33643,1,1,3364301,Střezetice-u pomníku
POINT (15.7180041481068 50.2582939907127),6621,33643,2,2,3364302,Střezetice-u pomníku
POINT (15.7761099521659 50.2572725271771),6622,34250,2,2,3425002,Světí-obec
POINT (15.7760059607742 50.2573775440629),6623,34250,1,1,3425001,Světí-obec
POINT (15.785368245988 50.2558211481445),6624,34251,1,1,3425101,Světí-odb.
POINT (15.78523714204 50.2558417672634),6625,34251,2,2,3425102,Světí-odb.
POINT (15.6418000068774 49.975800004818),6626,34343,1,1,3434301,Svinčany
POINT (15.6418000068774 49.975800004818),6627,34343,2,2,3434302,Svinčany
POINT (15.6376000065577 49.9855000045325),6628,34344,1,1,3434401,Svinčany-drůbežárna
POINT (15.6376000065577 49.9855000045325),6629,34344,2,2,3434402,Svinčany-drůbežárna
POINT (15.6459000073847 49.9586000044226),6630,34345,1,1,3434501,"Svinčany,Dolní Raškovice"
