TU,548847,Zdobín,123,"42,2",0%,228,3,111,11%,209,3,"1,2",114,2,18,146,120,2,10 963 Kč,13 094 Kč,1 610 525 Kč,415,5,2,"0,0162601626",372,5,"3,566666667",376,5,262,"3,57",SLABÉ,,,
RK,576948,Zdobnice,192,"38,3",9%,14,1,184,4%,264,3,"2,4",278,4,26,135,176,2,18 721 Kč,26 225 Kč,5 035 187 Kč,9,1,6,"0,03125",225,3,"4,4",437,5,200,"2,71",SILNÉ,,,
JC,573183,Zelenecká Lhota,146,"43,6",-4%,338,4,171,-15%,421,5,"3,7",389,5,18,123,251,3,13 629 Kč,16 921 Kč,2 470 504 Kč,96,2,4,"0,02739726027",263,3,"3,133333333",297,4,294,"3,71",VELMI SLABÉ,,,
TU,579866,Zlatá Olešnice,200,"40,4",4%,93,2,174,15%,171,2,"2,2",250,3,31,155,84,1,15 149 Kč,17 657 Kč,3 531 473 Kč,69,1,2,"0,01",412,5,"3,8",394,5,210,"2,71",PRŮMĚRNÉ,,,
TU,579874,Žacléř,3 134,"44,4",-6%,386,5,3700,-15%,424,5,"3,0",348,4,274,87,419,5,12 245 Kč,15 432 Kč,48 362 392 Kč,208,3,91,"0,02903637524",250,3,1,1,1,291,"3,71",VELMI SLABÉ,,,
NA,574686,Žďár nad Metují,665,"40,4",4%,95,2,454,46%,27,1,"2,1",237,3,68,102,375,5,10 362 Kč,14 593 Kč,9 704 198 Kč,308,4,63,"0,09473684211",17,1,"1,766666667",113,2,167,"2,57",VELMI SILNÉ,,,
RK,576956,Žďár nad Orlicí,516,"38,5",9%,15,1,427,21%,126,2,"0,3",37,1,53,103,371,5,12 273 Kč,15 071 Kč,7 776 730 Kč,245,3,26,"0,0503875969",106,2,"1,533333333",78,1,140,"2,14",VELMI SILNÉ,,,
NA,574694,Žďárky,552,"43,7",-4%,343,4,541,2%,287,4,"1,6",168,2,79,143,133,2,11 537 Kč,14 111 Kč,7 789 100 Kč,343,4,26,"0,04710144928",119,2,"1,533333333",78,1,210,"2,71",PRŮMĚRNÉ,,,
JC,573825,Železnice,1 303,"41,8",1%,194,3,1109,17%,151,2,"1,1",101,2,148,114,313,4,12 814 Kč,15 054 Kč,19 615 709 Kč,248,3,41,"0,03146584804",223,3,"1,066666667",13,1,178,"2,57",SILNÉ,,,
JC,573833,Žeretice,260,"42,1",0%,222,3,325,-20%,439,5,"1,8",194,3,25,96,396,5,14 888 Kč,16 991 Kč,4 417 669 Kč,92,2,4,"0,01538461538",378,5,"3,6",378,5,300,"4,00",VELMI SLABÉ,,,
NA,574708,Žernov,275,"38,1",9%,10,1,216,27%,77,1,"3,5",383,5,37,135,180,3,11 887 Kč,13 370 Kč,3 676 625 Kč,397,5,18,"0,06545454545",66,1,"3,266666667",326,4,206,"2,86",SILNÉ,,,
JC,573841,Židovice,124,"45,1",-7%,410,5,126,-2%,326,4,"0,0",1,1,8,65,442,5,14 084 Kč,15 913 Kč,1 973 254 Kč,166,2,0,0,444,5,"3,533333333",368,5,308,"3,86",VELMI SLABÉ,,,
JC,573850,Žlunice,240,"46,3",-10%,428,5,291,-18%,434,5,"2,0",231,3,29,121,265,3,16 822 Kč,19 762 Kč,4 742 995 Kč,30,1,2,"0,008333333333",420,5,"2,6",223,3,290,"3,57",VELMI SLABÉ,,,
,,,, , ,,,,,,,,,,"233784,4228",,,,,,9 239 400 704 Kč,,,,,,,,,,,,,,,
,,,,, ,,,,,,,,,,,,,,,,16 766 Kč,,,,,,,,,,,,,,, 
